Contest,Team,Institution,Performance
CUET 2025,KUET_BitGladiators,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,1072.4983352442143
CUET 2025,MU_Trinomial,METROPOLITAN UNIVERSITY,1051.0483685393303
CUET 2025,EWU_Dreadnought,EAST WEST UNIVERSITY,1030.0274011685437
CUET 2025,KUET_Anarosh,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,1009.4268531451727
CUET 2025,NameDiyeKamKi,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,989.2383160822692
CUET 2025,KUET_Potol,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,969.4535497606238
CUET 2025,CUET_Falcons,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,950.0644787654113
CUET 2025,SUST_BOTbrikkho,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,931.0631891901031
CUET 2025,EDU_CoPRIME,EAST DELTA UNIVERSITY,912.441925406301
CUET 2025,Green_MK,GREEN UNIVERSITY OF BANGLADESH,894.1930868981749
CUET 2025,IIUC_MangoCoders,INTERNATIONAL ISLAMIC UNIVERSITY CHITTAGONG,876.3092251602114
CUET 2025,Snacks_Kidhar_Hain,NOAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,858.7830406570073
CUET 2025,UAP_Nightjars,UNIVERSITY OF ASIA PACIFIC,841.607379843867
CUET 2025,RU_SignBit,UNIVERSITY OF RAJSHAHI,824.7752322469897
CUET 2025,DUET_Lila_Khela,DHAKA UNIVERSITY OF ENGINEERING & TECHNOLOGY,808.2797276020499
CUET 2025,PUC_MinhazSir_Remembered,PREMIER UNIVERSITY,792.114133050009
CUET 2025,EWU_RQ_Angles,EAST WEST UNIVERSITY,776.2718503890085
CUET 2025,UIU_Entropy,UNITED INTERNATIONAL UNIVERSITY,760.7464133812285
CUET 2025,MIST_Untitled,MILITARY INSTITUTE OF SCIENCE & TECHNOLOGY,745.5314851136039
CUET 2025,BU_Optimizers,UNIVERSITY OF BARISAL,730.6208554113317
CUET 2025,Byte Battlers,RANGAMATI SCIENCE AND TECHNOLOGY UNIVERSITY,716.0084383031052
CUET 2025,Hunger Team,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,701.688269537043
CUET 2025,KiU_NewHorizon,KISHOREGANJ UNIVERSITY,687.6545041463021
CUET 2025,RU_Zero_Day,UNIVERSITY OF RAJSHAHI,673.9014140633761
CUET 2025,LU_LastFrame,LEADING UNIVERSITY,660.4233857821085
CUET 2025,AUST_Zer0ne22,AHSANULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,647.2149180664663
CUET 2025,CUET_Last_Dance,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,634.270619705137
CUET 2025,SUST_Beginning_of_the_End,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,621.5852073110342
CUET 2025,PSTU_Array_Of_Hope,PATUAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,609.1535031648136
CUET 2025,Singularity,NETROKONA UNIVERSITY,516.9915603741126
CUET 2025,DIU_MilesPerHour,DAFFODIL INTERNATIONAL UNIVERSITY,506.6517291666304
CUET 2025,MU_HalaMadrid,METROPOLITAN UNIVERSITY,496.51869458329776
CUET 2025,UIU_Freshers,UNITED INTERNATIONAL UNIVERSITY,486.5883206916318
CUET 2025,AUST_Tubelight,AHSANULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,476.8565542777992
CUET 2025,SEC_Dungeon_Master,SYLHET ENGINEERING COLLEGE,467.31942319224316
CUET 2025,BRACU_Badda Shorbohara Party,BRAC UNIVERSITY,457.9730347283984
CUET 2025,GSTU_One_Last_Dance,GOPALGANJ SCIENCE AND TECHNOLOGY UNIVERSITY (GSTU),448.81357403383026
CUET 2025,CU_DWIMIK,UNIVERSITY OF CHITTAGONG,439.8373025531537
CUET 2025,BUBT_Aslam_r_Gelam,BANGLADESH UNIVERSITY OF BUSINESS AND TECHNOLOGY,431.0405565020907
CUET 2025,PUC_MinhazSir_Forever,PREMIER UNIVERSITY,422.4197453720488
CUET 2025,CoU_Antariksha,COMILLA UNIVERSITY,413.9713504646078
CUET 2025,KU_Time_Limit_Titans,KHULNA UNIVERSITY,405.6919234553157
CUET 2025,Binary Bloom,RANGAMATI SCIENCE AND TECHNOLOGY UNIVERSITY,397.5780849862094
CUET 2025,MU_MMA,METROPOLITAN UNIVERSITY,389.62652328648517
CUET 2025,BUBT_BitBusters,BANGLADESH UNIVERSITY OF BUSINESS AND TECHNOLOGY,381.83399282075544
CUET 2025,UAP_Akatsuki,UNIVERSITY OF ASIA PACIFIC,374.19731296434037
CUET 2025,Washed,UNIVERSITY OF CHITTAGONG,366.7133667050535
CUET 2025,The long Longs,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,359.3790993709524
CUET 2025,Team_Chronicle,NETROKONA UNIVERSITY,352.1915173835334
CUET 2025,Sorry_IIUC,INTERNATIONAL ISLAMIC UNIVERSITY CHITTAGONG,345.1476870358627
CUET 2025,Cactus_again,PATUAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,338.2447332951454
CUET 2025,IOI 2,,
CUET 2025,Algoflare >> SEU,SOUTHEAST UNIVERSITY,331.4798386292425
CUET 2025,EWU_Expelliarmus,EAST WEST UNIVERSITY,324.8502418566577
CUET 2025,CUET_KnapSnacks,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,318.3532370195245
CUET 2025,Sacrificial_Pieces,UNIVERSITY OF INFORMATION TECHNOLOGY & SCIENCES,311.98617227913405
CUET 2025,Winter_Is_Here,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,305.74644883355137
CUET 2025,UU_Brute_Force,UTTARA UNIVERSITY,299.6315198568803
CUET 2025,CityU_Beyond_Efficient,CITY UNIVERSITY,293.6388894597427
CUET 2025,DIU_INFINITY,DHAKA INTERNATIONAL UNIVERSITY,287.76611167054784
CUET 2025,Kanotix,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,282.01078943713685
CUET 2025,3_Unmarried_Bachelors,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,276.3705736483941
CUET 2025,BitTrio,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,270.84316217542624
CUET 2025,Target_Next_IUPC,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,265.4262989319177
CUET 2025,NSU_DecisionPending,NORTH SOUTH UNIVERSITY,260.11777295327937
CUET 2025,CoU_Team_ES^2,COMILLA UNIVERSITY,254.91541749421378
